timestamp,iqm_timestamp,job_id,molecule,r,geometry,norb_cas,nele_cas,ncore,basis,run_id,parameters,qubits,depth,total_gates,shots,single_qubit_gates,res_r,two_qubit_gates,res_cz,res_move,e_sqd,e_ccsd,e_fci,delta_ccsd,delta_fci,sampling_dim,post_cr_dim,cr_samples_per_batch,sub_space_dim,sym_space_dim,hil_space_dim,postcr_sym_ratio,sub_sym_ratio,sym_hil_ratio,cr_iter,cr_batches,cr_max_davidson_cycles,qpu_runtime
2025-12-30 10:45:02,2025-12-04 17:02:21,019aea4f-dc0c-71a0-a21e-b8ad1f5108b8,HeHp_r10,0.9844,He 0.0 0.0 0.0; H 0.0 0.0 0.98440000,2,2,0,sto3g,1,2,4,64,86,10000,36,36,50,18,32,-2.86095974693369,-2.860959764196237,-2.860959746933689,1.7262547391538874e-08,8.881784197001252e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,5.944373
2025-12-30 10:45:02,2025-12-04 17:02:39,019aea50-9e9f-7450-a41d-5001aeec7326,HeHp_r10,0.9844,He 0.0 0.0 0.0; H 0.0 0.0 0.98440000,2,2,0,sto3g,2,2,4,64,86,10000,36,36,50,18,32,-2.86095974693369,-2.860959764196237,-2.860959746933689,1.7262547391538874e-08,8.881784197001252e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,6.018531
2025-12-30 10:45:03,2025-12-04 17:02:56,019aea50-e2c3-71e0-affa-e2b31bc66f59,HeHp_r10,0.9844,He 0.0 0.0 0.0; H 0.0 0.0 0.98440000,2,2,0,sto3g,3,2,4,64,86,10000,36,36,50,18,32,-2.86095974693369,-2.860959764196237,-2.860959746933689,1.7262547391538874e-08,8.881784197001252e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,6.0478950000000005
2025-12-30 10:45:03,2025-12-04 17:03:13,019aea51-23e1-7cc1-846f-f37560c85a10,HeHp_r11,1.03266667,He 0.0 0.0 0.0; H 0.0 0.0 1.03266667,2,2,0,sto3g,1,2,4,64,86,10000,36,36,50,18,32,-2.8583168024187,-2.858316800472459,-2.8583168024187,1.946241390271552e-09,0.0,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,6.128096
2025-12-30 10:45:04,2025-12-04 17:03:32,019aea51-6708-7b71-981b-adb8fbe2d60c,HeHp_r11,1.03266667,He 0.0 0.0 0.0; H 0.0 0.0 1.03266667,2,2,0,sto3g,2,2,4,64,86,10000,36,36,50,18,32,-2.8583168024187,-2.858316800472459,-2.8583168024187,1.946241390271552e-09,0.0,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,6.179066
2025-12-30 10:45:04,2025-12-04 17:03:54,019aea51-b01f-71a3-bf3f-4d0878f414ed,HeHp_r11,1.03266667,He 0.0 0.0 0.0; H 0.0 0.0 1.03266667,2,2,0,sto3g,3,2,4,64,86,10000,36,36,50,18,32,-2.8583168024187,-2.858316800472459,-2.8583168024187,1.946241390271552e-09,0.0,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,6.189805000000001
2025-12-30 10:45:04,2025-12-04 17:04:15,019aea52-0f66-7090-a644-ad8dbc0db80b,HeHp_r12,1.08093333,He 0.0 0.0 0.0; H 0.0 0.0 1.08093333,2,2,0,sto3g,1,2,4,64,86,10000,36,36,50,18,32,-2.8549657769476973,-2.8549656568263977,-2.8549657769476955,1.2012129957383877e-07,1.7763568394002505e-15,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,6.094075
2025-12-30 10:45:05,2025-12-04 17:04:38,019aea52-5a51-7202-a963-c1ea6cafdd7d,HeHp_r12,1.08093333,He 0.0 0.0 0.0; H 0.0 0.0 1.08093333,2,2,0,sto3g,2,2,4,64,86,10000,36,36,50,18,32,-2.8549657769476973,-2.8549656568263977,-2.8549657769476955,1.2012129957383877e-07,1.7763568394002505e-15,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,5.953285
2025-12-30 10:45:05,2025-12-04 17:04:59,019aea52-bc83-7c50-9ff3-8bfb8f7a6ebf,HeHp_r12,1.08093333,He 0.0 0.0 0.0; H 0.0 0.0 1.08093333,2,2,0,sto3g,3,2,4,64,86,10000,36,36,50,18,32,-2.8549657769476973,-2.8549656568263977,-2.8549657769476955,1.2012129957383877e-07,1.7763568394002505e-15,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,5.935904
2025-12-30 10:45:05,2025-12-04 17:05:24,019aea53-06fa-7001-a46e-6f75ac68b5af,HeHp_r13,1.1292,He 0.0 0.0 0.0; H 0.0 0.0 1.12920000,2,2,0,sto3g,1,2,4,64,86,10000,36,36,50,18,32,-2.851209296464132,-2.851209245687444,-2.851209296464132,5.07766886315153e-08,0.0,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,15.487837
2025-12-30 10:45:05,2025-12-04 17:05:40,019aea53-66db-7c42-afcf-24838ae7613f,HeHp_r13,1.1292,He 0.0 0.0 0.0; H 0.0 0.0 1.12920000,2,2,0,sto3g,2,2,4,64,86,10000,36,36,50,18,32,-2.851209296464132,-2.851209245687444,-2.851209296464132,5.07766886315153e-08,0.0,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,6.070078
2025-12-30 10:45:06,2025-12-04 17:05:59,019aea53-ab9e-7042-8204-fe926b9e901b,HeHp_r13,1.1292,He 0.0 0.0 0.0; H 0.0 0.0 1.12920000,2,2,0,sto3g,3,2,4,64,86,10000,36,36,50,18,32,-2.851209296464132,-2.851209245687444,-2.851209296464132,5.07766886315153e-08,0.0,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,6.076332
2025-12-30 10:45:06,2025-12-04 17:06:15,019aea53-f060-75c2-a85a-40ee76fdda29,HeHp_r14,1.17746667,He 0.0 0.0 0.0; H 0.0 0.0 1.17746667,2,2,0,sto3g,1,2,4,64,86,10000,36,36,50,18,32,-2.84727446449088,-2.8472744211120458,-2.847274464490881,4.3378834302387765e-08,8.881784197001252e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,6.2186140000000005
2025-12-30 10:45:06,2025-12-04 17:06:30,019aea54-2ece-7c02-9f43-14fae86b8ced,HeHp_r14,1.17746667,He 0.0 0.0 0.0; H 0.0 0.0 1.17746667,2,2,0,sto3g,2,2,4,64,86,10000,36,36,50,18,32,-2.84727446449088,-2.8472744211120458,-2.847274464490881,4.3378834302387765e-08,8.881784197001252e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,6.039788
2025-12-30 10:45:06,2025-12-04 17:06:47,019aea54-6e49-74e2-9a0f-fca88726c95c,HeHp_r14,1.17746667,He 0.0 0.0 0.0; H 0.0 0.0 1.17746667,2,2,0,sto3g,3,2,4,64,86,10000,36,36,50,18,32,-2.84727446449088,-2.8472744211120458,-2.847274464490881,4.3378834302387765e-08,8.881784197001252e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,5.969208
2025-12-30 10:45:07,2025-12-04 17:07:05,019aea54-ac99-7150-8a6a-045573d346eb,HeHp_r15,1.22573333,He 0.0 0.0 0.0; H 0.0 0.0 1.22573333,2,2,0,sto3g,1,2,4,64,85,10000,35,35,50,18,32,-2.8433282253908563,-2.843328182130133,-2.8433282253908554,4.3260723447957616e-08,8.881784197001252e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,5.970891
2025-12-30 10:45:07,2025-12-04 17:07:21,019aea54-ef81-73f3-be7e-87c1541c1f9b,HeHp_r15,1.22573333,He 0.0 0.0 0.0; H 0.0 0.0 1.22573333,2,2,0,sto3g,2,2,4,64,85,10000,35,35,50,18,32,-2.8433282253908563,-2.843328182130133,-2.8433282253908554,4.3260723447957616e-08,8.881784197001252e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,5.99879
2025-12-30 10:45:07,2025-12-04 17:07:41,019aea55-336e-7a32-9a8c-158d8a8626b5,HeHp_r15,1.22573333,He 0.0 0.0 0.0; H 0.0 0.0 1.22573333,2,2,0,sto3g,3,2,4,64,85,10000,35,35,50,18,32,-2.8433282253908563,-2.843328182130133,-2.8433282253908554,4.3260723447957616e-08,8.881784197001252e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,6.026342
2025-12-30 10:45:08,2025-12-04 17:08:04,019aea55-7eca-7170-b5c0-7a7ca96c8a84,HeHp_r16,1.274,He 0.0 0.0 0.0; H 0.0 0.0 1.27400000,2,2,0,sto3g,1,2,4,64,86,10000,36,36,50,18,32,-2.8394898443323915,-2.839489800660429,-2.839489844332391,4.367196204668745e-08,4.440892098500626e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,6.132024
2025-12-30 10:45:08,2025-12-04 17:08:19,019aea55-d76b-7053-bbf7-83ef83935adc,HeHp_r16,1.274,He 0.0 0.0 0.0; H 0.0 0.0 1.27400000,2,2,0,sto3g,2,2,4,64,86,10000,36,36,50,18,32,-2.8394898443323915,-2.839489800660429,-2.839489844332391,4.367196204668745e-08,4.440892098500626e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,6.199445
2025-12-30 10:45:09,2025-12-04 17:08:40,019aea56-1526-7030-a8b8-3104af9c99b3,HeHp_r16,1.274,He 0.0 0.0 0.0; H 0.0 0.0 1.27400000,2,2,0,sto3g,3,2,4,64,86,10000,36,36,50,18,32,-2.8394898443323915,-2.839489800660429,-2.839489844332391,4.367196204668745e-08,4.440892098500626e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,5.991061
2025-12-30 10:45:09,2025-12-04 17:09:03,019aea56-651c-7153-9571-20e6a34dfb3f,HeHp_r17,1.58511111,He 0.0 0.0 0.0; H 0.0 0.0 1.58511111,2,2,0,sto3g,1,2,4,64,86,10000,36,36,50,18,32,-2.820701688291632,-2.820701683157492,-2.820701688291632,5.1341397799831165e-09,4.440892098500626e-16,16,4,2,4,4.0,16,1.0,1.0,0.25,10,1,200,6.062267
