timestamp,iqm_timestamp,job_id,molecule,r,geometry,norb_cas,nele_cas,ncore,basis,run_id,parameters,qubits,depth,total_gates,shots,single_qubit_gates,res_r,two_qubit_gates,res_cz,res_move,e_sqd,e_ccsd,e_fci,delta_ccsd,delta_fci,sampling_dim,post_cr_dim,cr_samples_per_batch,sub_space_dim,sym_space_dim,hil_space_dim,postcr_sym_ratio,sub_sym_ratio,sym_hil_ratio,cr_iter,cr_batches,cr_max_davidson_cycles,qpu_runtime
2025-12-31 14:11:47,2025-12-04 19:48:10,019aeae8-1884-71d1-8444-8e48132d1c76,HeHp_r8,0.83453333,He 0.0 0.0 0.0; H 0.0 0.0 0.83453333,4,2,0,6-31g,1,12,8,268,380,10000,152,152,228,80,148,-2.930289580235729,-2.9302895740881265,-2.930289580235847,6.147602427120091e-09,1.1812772982011668e-13,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.163555999999999
2025-12-31 14:11:48,2025-12-04 19:48:27,019aeae8-6b06-7040-bf44-acebaccaa889,HeHp_r8,0.83453333,He 0.0 0.0 0.0; H 0.0 0.0 0.83453333,4,2,0,6-31g,2,12,8,268,380,10000,152,152,228,80,148,-2.930289580235727,-2.930289574088124,-2.9302895802358435,6.147603315298511e-09,1.163513729807164e-13,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.225162
2025-12-31 14:11:49,2025-12-04 19:48:41,019aeae8-aad0-7171-876e-29ec15683c1f,HeHp_r8,0.83453333,He 0.0 0.0 0.0; H 0.0 0.0 0.83453333,4,2,0,6-31g,3,12,8,268,380,10000,152,152,228,80,148,-2.930289580235728,-2.9302895740881265,-2.930289580235848,6.1476015389416724e-09,1.199040866595169e-13,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.2058860000000005
2025-12-31 14:11:51,2025-12-04 19:48:58,019aeae8-e5e3-77a0-ab8c-731a6ab7703d,HeHp_r9,0.88946667,He 0.0 0.0 0.0; H 0.0 0.0 0.88946667,4,2,0,6-31g,1,12,8,270,380,10000,154,154,226,80,146,-2.9264659196411857,-2.9264659110081626,-2.926465919641325,8.633023185211641e-09,1.3944401189291966e-13,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.725161
2025-12-31 14:11:52,2025-12-04 19:49:16,019aeae9-290e-7930-abce-23aba14497f4,HeHp_r9,0.88946667,He 0.0 0.0 0.0; H 0.0 0.0 0.88946667,4,2,0,6-31g,2,12,8,270,380,10000,154,154,226,80,146,-2.9264659196411857,-2.9264659110081634,-2.926465919641325,8.633022297033222e-09,1.3944401189291966e-13,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.652779000000001
2025-12-31 14:11:53,2025-12-04 19:49:30,019aeae9-6ca3-7c02-829e-e7e37d1ed7d0,HeHp_r9,0.88946667,He 0.0 0.0 0.0; H 0.0 0.0 0.88946667,4,2,0,6-31g,3,12,8,270,380,10000,154,154,226,80,146,-2.926465919641185,-2.9264659110081634,-2.9264659196413243,8.633021408854802e-09,1.3944401189291966e-13,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.33012
2025-12-31 14:11:54,2025-12-04 19:49:46,019aeae9-a735-7851-96b4-1404ef279ca8,HeHp_r10,0.9444,He 0.0 0.0 0.0; H 0.0 0.0 0.94440000,4,2,0,6-31g,1,12,8,272,385,10000,157,157,228,80,148,-2.92169845865257,-2.9216984482640296,-2.92169845865271,1.0388540250261258e-08,1.403321903126198e-13,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.156129999999999
2025-12-31 14:11:56,2025-12-04 19:50:00,019aeae9-e1d4-7703-8944-7cea09f541ed,HeHp_r10,0.9444,He 0.0 0.0 0.0; H 0.0 0.0 0.94440000,4,2,0,6-31g,2,12,8,272,385,10000,157,157,228,80,148,-2.92169845865257,-2.9216984482640296,-2.92169845865271,1.0388540250261258e-08,1.403321903126198e-13,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.536655
2025-12-31 14:11:57,2025-12-04 19:50:15,019aeaea-1989-76c1-a13d-c9b052ec59ed,HeHp_r10,0.9444,He 0.0 0.0 0.0; H 0.0 0.0 0.94440000,4,2,0,6-31g,3,12,8,272,385,10000,157,157,228,80,148,-2.921698458652567,-2.9216984482640287,-2.9216984586527093,1.0388538473904418e-08,1.4210854715202006e-13,256,16,4,9,16.0,256,1.0,0.5625,0.0625,10,1,200,6.234506
2025-12-31 14:11:59,2025-12-04 19:50:31,019aeaea-53fd-7230-9b71-8b6095b1d31a,HeHp_r11,0.99933333,He 0.0 0.0 0.0; H 0.0 0.0 0.99933333,4,2,0,6-31g,1,12,8,270,376,10000,150,150,226,80,146,-2.916578901160938,-2.916578899504462,-2.916578901161074,1.6564762894688554e-09,1.3589129821411916e-13,256,16,4,16,16.0,256,1.0,1.0,0.0625,10,1,200,6.0686040000000006
